id,good,bad
2140,8,8
2141,5,5
2142,23,23
2143,9,9
2144,1,1
2145,9,9
2146,8,8
2147,10,10
2148,7,7
2149,18,18
2150,5,5
2151,8,8
2152,7,7
2153,6,6
2154,5,5
2155,14,14
2156,4,4
2157,7,7
2158,8,8
2159,5,5
2160,7,7
2161,9,9
2162,7,7
2163,1,1
2164,9,9
2165,13,13
2166,7,7
2167,0,0
2168,9,9
2169,2,2
2170,7,7
2171,25,25
2172,0,0
2173,5,5
2174,5,5
2175,2,2
2176,4,4
2177,5,5
2178,0,0
2179,4,4
2180,32,32
2181,7,7
2182,3,3
2183,5,5
2184,4,4
2185,7,7
2186,6,6
2187,5,5
2188,28,28
2189,3,3
2190,0,0
2191,4,4
2192,7,7
2193,8,8
2194,1,1
2195,6,6
2196,24,24
2197,3,3
2198,0,0
2199,11,11
2200,0,0
2201,9,9
2202,33,33
2203,9,9
2204,0,0
2205,8,8
2206,3,3
2207,1,1
2208,0,0
2209,0,0
2210,11,11
2211,10,10
2212,0,0
2213,14,14
2214,0,0
2215,7,7
2216,1,1
2217,7,7
2218,12,12
2219,4,4
2220,0,0
2221,7,7
2222,3,3
2223,8,8
2224,1,1
2225,4,4
2226,8,8
2227,8,8
2228,0,0
2229,8,8
2230,0,0
2231,0,0
2232,7,7
2233,0,0
2234,2,2
2235,0,0
2236,37,37
2237,3,3
2238,7,7
2239,0,0
2240,0,0
2241,7,7
2242,8,8
2243,1,1
2244,18,18
2245,1,1
2246,3,3
2247,15,15
2248,9,9
2249,22,22
2250,1,1
2251,3,3
2252,0,0
2253,1,1
2254,9,9
2255,10,10
2256,18,18
2257,13,13
2258,1,1
2259,7,7
2260,6,6
2261,30,30
2262,12,12
2263,22,22
2264,7,7
2265,0,0
2266,15,15
2267,6,6
2268,7,7
2269,23,23
2270,6,6
2271,4,4
2272,5,5
2273,13,13
2274,4,4
2275,7,7
2276,20,20
2277,2,2
2278,3,3
2279,5,5
2280,11,11
2281,10,10
2282,0,0
2283,2,2
2284,2,2
2285,7,7
2286,0,0
2287,15,15
2288,7,7
2289,26,26
2290,1,1
2291,4,4
2292,16,16
2293,11,11
2294,7,7
2295,7,7
2296,8,8
2297,0,0
2298,2,2
2299,1,1
2300,0,0
2301,0,0
2302,27,27
2303,0,0
2304,0,0
2305,10,10
2306,3,3
2307,6,6
2308,14,14
2309,11,11
2310,17,17
2311,12,12
2312,29,29
2313,29,29
2314,16,16
2315,28,28
2316,20,20
2317,3,3
2318,23,23
2319,2,2
2320,6,6
2321,0,0
2322,11,11
2323,9,9
2324,17,17
2325,5,5
2326,0,0
2327,0,0
2328,0,0
2329,10,10
2330,3,3
2331,13,13
2332,0,0
2333,10,10
2334,10,10
2335,10,10
2336,10,10
2337,11,11
2338,9,9
2339,16,16
2340,10,10
2341,6,6
2342,10,10
2343,0,0
2344,4,4
2345,21,21
2346,2,2
2347,8,8
2348,8,8
2349,10,10
2350,34,34
2351,11,11
2352,8,8
2353,0,0
2354,12,12
2355,0,0
2356,10,10
2357,27,27
2358,0,0
2359,9,9
2360,6,6
2361,0,0
2362,8,8
2363,10,10
2364,0,0
2365,0,0
2366,0,0
2367,0,0
2368,0,0
2369,12,12
2370,11,11
2371,0,0
2372,0,0
2373,35,35
2374,7,7
2375,9,9
2376,6,6
2377,0,0
2378,13,13
2379,1,1
2380,1,1
2381,1,1
2382,4,4
2383,3,3
2384,2,2
2385,21,21
2386,14,14
2387,7,7
2388,7,7
2389,6,6
2390,3,3
2391,0,0
2392,12,12
2393,12,12
2394,13,13
2395,8,8
2396,13,13
2397,0,0
2398,10,10
2399,23,23
2400,6,6
2401,32,32
2402,23,23
2403,0,0
2404,3,3
2405,7,7
2406,15,15
2407,0,0
2408,24,24
2409,0,0
2410,1,1
2411,45,45
2412,0,0
2413,24,24
2414,32,32
2415,43,43
2416,4,4
2417,2,2
2418,10,10
2419,11,11
2420,0,0
2421,0,0
2422,0,0
2423,17,17
2424,14,14
2425,0,0
2426,35,35
2427,0,0
2428,24,24
2429,34,34
2430,0,0
2431,0,0
2432,10,10
2433,6,6
2434,0,0
2435,23,23
2436,0,0
2437,16,16
2438,32,32
2439,0,0
2440,4,4
2441,6,6
2442,0,0
2443,0,0
2444,33,33
2445,5,5
2446,14,14
2447,12,12
2448,3,3
2449,40,40
2450,0,0
2451,17,17
2452,21,21
2453,0,0
2454,16,16
2455,0,0
2456,0,0
2457,0,0
2458,31,31
2459,15,15
2460,0,0
2461,9,9
2462,4,4
2463,0,0
2464,0,0
2465,4,4
2466,13,13
2467,1,1
2468,7,7
2469,0,0
2470,11,11
2471,20,20
2472,2,2
2473,34,34
2474,0,0
2475,2,2
2476,30,30
2477,3,3
2478,19,19
2479,0,0
2480,16,16
2481,0,0
2482,48,48
2483,0,0
2484,27,27
2485,0,0
2486,0,0
2487,0,0
2488,11,11
2489,0,0
2490,0,0
2491,9,9
2492,0,0
2493,0,0
2494,51,51
2495,50,50
2496,54,54
2497,32,32
2498,27,27
2499,33,33
2500,16,16
2501,4,4
2502,20,20
2503,15,15
2504,28,28
2505,16,16
2506,26,26
2507,18,18
2508,3,3
2509,1,1
2510,16,16
2511,0,0
2512,25,25
2513,18,18
2514,6,6
2515,12,12
2516,0,0
2517,2,2
2518,3,3
2519,31,31
2520,0,0
2521,20,20
2522,6,6
2523,1,1
2524,4,4
2525,42,42
2526,33,33
2527,0,0
2528,5,5
2529,37,37
2530,11,11
2531,4,4
2532,0,0
2533,36,36
2534,0,0
2535,13,13
2536,0,0
2537,0,0
2538,13,13
2539,31,31
2540,0,0
2541,11,11
2542,11,11
2543,0,0
2544,16,16
2545,0,0
2546,12,12
2547,20,20
2548,0,0
2549,22,22
2550,13,13
2551,0,0
2552,12,12
2553,2,2
2554,1,1
2555,0,0
2556,15,15
2557,9,9
2558,0,0
2559,15,15
2560,4,4
2561,0,0
2562,0,0
2563,23,23
2564,0,0
2565,21,21
2566,0,0
2567,0,0
2568,0,0
2569,16,16
2570,32,32
2571,0,0
2572,0,0
2573,0,0
2574,7,7
2575,0,0
2576,0,0
2577,0,0
2578,7,7
2579,0,0
2580,18,18
2581,29,29
2582,17,17
2583,0,0
2584,20,20
2585,34,34
2586,11,11
2587,23,23
2588,8,8
2589,3,3
2590,9,9
2591,9,9
2592,33,33
2593,4,4
2594,2,2
2595,7,7
2596,0,0
2597,13,13
2598,7,7
2599,15,15
2600,8,8
2601,0,0
2602,9,9
2603,2,2
2604,0,0
2605,8,8
2606,6,6
2607,0,0
2608,10,10
2609,5,5
2610,14,14
2611,4,4
2612,0,0
2613,0,0
2614,4,4
2615,0,0
2616,0,0
2617,0,0
2618,11,11
2619,26,26
2620,4,4
2621,9,9
2622,4,4
2623,22,22
2624,0,0
2625,0,0
2626,14,14
2627,0,0
2628,0,0
2629,0,0
2630,0,0
2631,1,1
2632,30,30
2633,0,0
2634,5,5
2635,0,0
2636,16,16
2637,0,0
2638,1,1
2639,2,2
2640,4,4
2641,16,16
2642,0,0
2643,0,0
2644,7,7
2645,4,4
2646,0,0
2647,36,36
2648,14,14
2649,0,0
2650,0,0
2651,0,0
2652,39,39
2653,12,12
2654,18,18
2655,7,7
2656,0,0
2657,21,21
2658,11,11
2659,17,17
2660,8,8
2661,6,6
2662,16,16
2663,3,3
2664,13,13
2665,6,6
2666,0,0
2667,7,7
2668,5,5
2669,0,0
2670,2,2
2671,7,7
2672,0,0
2673,13,13
2674,11,11
2675,18,18
2676,0,0
2677,13,13
2678,15,15
2679,5,5
2680,0,0
2681,0,0
2682,4,4
2683,6,6
2684,24,24
2685,0,0
2686,20,20
2687,10,10
2688,0,0
2689,12,12
2690,0,0
2691,14,14
2692,6,6
2693,0,0
2694,0,0
2695,15,15
2696,13,13
2697,5,5
2698,6,6
2699,8,8
2700,0,0
2701,0,0
2702,9,9
2703,5,5
2704,20,20
2705,10,10
2706,0,0
2707,10,10
2708,10,10
2709,10,10
2710,3,3
2711,7,7
2712,7,7
2713,11,11
2714,2,2
2715,11,11
2716,7,7
2717,7,7
2718,8,8
2719,7,7
2720,0,0
2721,56,56
2722,0,0
2723,17,17
2724,0,0
2725,27,27
2726,0,0
2727,24,24
2728,2,2
2729,27,27
2730,3,3
2731,12,12
2732,0,0
2733,0,0
2734,18,18
2735,12,12
2736,40,40
2737,0,0
2738,9,9
2739,15,15
2740,4,4
2741,19,19
2742,28,28
2743,14,14
2744,3,3
2745,3,3
2746,3,3
2747,2,2
2748,21,21
2749,38,38
2750,10,10
2751,3,3
2752,0,0
2753,5,5
2754,7,7
2755,12,12
2756,12,12
2757,16,16
2758,10,10
2759,7,7
2760,3,3
2761,5,5
2762,11,11
2763,15,15
2764,0,0
2765,14,14
2766,10,10
2767,0,0
2768,0,0
2769,20,20
2770,6,6
2771,0,0
2772,0,0
2773,0,0
2774,0,0
2775,3,3
2776,18,18
2777,14,14
2778,8,8
2779,12,12
2780,17,17
2781,4,4
2782,4,4
2783,11,11
2784,0,0
2785,9,9
2786,0,0
2787,0,0
2788,0,0
2789,13,13
2790,26,26
2791,0,0
2792,0,0
2793,10,10
2794,23,23
2795,12,12
2796,13,13
2797,0,0
2798,1,1
2799,12,12
2800,0,0
2801,2,2
2802,0,0
2803,7,7
2804,14,14
2805,0,0
2806,1,1
2807,0,0
2808,9,9
2809,10,10
2810,10,10
2811,4,4
2812,0,0
2813,4,4
2814,11,11
2815,4,4
2816,12,12
2817,14,14
2818,2,2
2819,22,22
2820,1,1
2821,11,11
2822,10,10
2823,54,54
2824,16,16
2825,0,0
2826,0,0
2827,14,14
2828,0,0
2829,13,13
2830,0,0
2831,8,8
2832,4,4
2833,7,7
2834,1,1
2835,0,0
2836,4,4
2837,0,0
2838,2,2
2839,0,0
2840,10,10
2841,9,9
2842,7,7
2843,4,4
2844,4,4
2845,36,36
2846,16,16
2847,10,10
2848,5,5
2849,4,4
2850,31,31
2851,0,0
2852,1,1
2853,10,10
2854,12,12
2855,6,6
2856,6,6
2857,3,3
2858,12,12
2859,11,11
2860,0,0
2861,3,3
2862,0,0
2863,5,5
2864,22,22
2865,4,4
2866,5,5
2867,3,3
2868,5,5
2869,5,5
2870,16,16
2871,1,1
2872,3,3
2873,9,9
2874,11,11
2875,35,35
2876,10,10
2877,17,17
2878,40,40
2879,5,5
2880,3,3
2881,5,5
2882,7,7
2883,20,20
2884,48,48
2885,18,18
2886,7,7
2887,4,4
2888,12,12
2889,35,35
2890,13,13
2891,5,5
2892,4,4
2893,4,4
2894,1,1
2895,11,11
2896,25,25
2897,4,4
2898,0,0
2899,4,4
2900,0,0
2901,0,0
2902,10,10
2903,8,8
2904,8,8
2905,8,8
2906,33,33
2907,0,0
2908,15,15
2909,15,15
2910,15,15
2911,3,3
2912,9,9
2913,12,12
2914,27,27
2915,4,4
2916,4,4
2917,4,4
2918,30,30
2919,9,9
2920,9,9
2921,10,10
2922,7,7
2923,7,7
2924,0,0
2925,5,5
2926,4,4
2927,9,9
2928,5,5
2929,0,0
2930,2,2
2931,1,1
2932,6,6
2933,9,9
2934,2,2
2935,11,11
2936,0,0
2937,0,0
2938,0,0
2939,21,21
2940,64,64
2941,2,2
2942,18,18
2943,4,4
2944,26,26
2945,0,0
2946,0,0
2947,4,4
2948,38,38
2949,0,0
2950,10,10
2951,31,31
2952,32,32
2953,22,22
2954,4,4
2955,0,0
2956,5,5
2957,0,0
2958,0,0
2959,0,0
2960,27,27
2961,4,4
2962,1,1
2963,4,4
2964,13,13
2965,21,21
2966,4,4
2967,4,4
2968,4,4
2969,0,0
2970,5,5
2971,29,29
2972,5,5
2973,6,6
2974,0,0
2975,8,8
2976,35,35
2977,4,4
2978,13,13
2979,4,4
2980,6,6
2981,25,25
2982,0,0
2983,21,21
2984,4,4
2985,1,1
2986,8,8
2987,16,16
2988,4,4
2989,6,6
2990,0,0
2991,4,4
2992,5,5
2993,9,9
2994,4,4
2995,65,65
2996,3,3
2997,4,4
2998,6,6
2999,4,4
3000,0,0
3001,31,31
3002,12,12
3003,0,0
3004,0,0
3005,6,6
3006,4,4
3007,28,28
3008,0,0
3009,13,13
3010,19,19
3011,6,6
3012,0,0
3013,5,5
3014,0,0
3015,4,4
3016,0,0
3017,22,22
3018,8,8
3019,41,41
3020,2,2
3021,10,10
3022,0,0
3023,0,0
3024,8,8
3025,50,50
3026,0,0
3027,0,0
3028,12,12
3029,0,0
3030,6,6
3031,43,43
3032,26,26
3033,0,0
3034,22,22
3035,27,27
3036,31,31
3037,8,8
3038,30,30
3039,0,0
3040,30,30
3041,3,3
3042,0,0
3043,15,15
3044,4,4
3045,24,24
3046,5,5
3047,2,2
3048,0,0
3049,0,0
3050,19,19
3051,6,6
3052,43,43
3053,17,17
3054,8,8
3055,18,18
3056,19,19
3057,0,0
3058,0,0
3059,27,27
3060,3,3
3061,23,23
3062,0,0
3063,11,11
3064,0,0
3065,34,34
3066,24,24
3067,0,0
3068,17,17
3069,34,34
3070,0,0
3071,13,13
3072,7,7
3073,0,0
3074,12,12
3075,0,0
3076,0,0
3077,0,0
3078,1,1
3079,0,0
3080,13,13
3081,4,4
3082,7,7
3083,43,43
3084,3,3
3085,1,1
3086,0,0
3087,40,40
3088,44,44
3089,0,0
3090,2,2
3091,8,8
3092,23,23
3093,1,1
3094,45,45
3095,18,18
3096,16,16
3097,0,0
3098,7,7
3099,29,29
3100,0,0
3101,1,1
3102,0,0
3103,0,0
3104,0,0
3105,1,1
3106,0,0
3107,62,62
3108,17,17
3109,0,0
3110,12,12
3111,18,18
3112,0,0
3113,12,12
3114,34,34
3115,0,0
3116,27,27
3117,0,0
3118,0,0
3119,0,0
3120,27,27
3121,0,0
3122,34,34
3123,0,0
3124,37,37
3125,0,0
3126,0,0
3127,0,0
3128,0,0
3129,0,0
3130,52,52
3131,0,0
3132,11,11
3133,8,8
3134,0,0
3135,0,0
3136,0,0
3137,41,41
3138,2,2
3139,19,19
3140,16,16
3141,6,6
3142,10,10
3143,0,0
3144,27,27
3145,46,46
3146,0,0
3147,0,0
3148,0,0
3149,0,0
3150,0,0
3151,32,32
3152,25,25
3153,23,23
3154,15,15
3155,0,0
3156,5,5
3157,3,3
3158,0,0
3159,2,2
3160,11,11
3161,20,20
3162,0,0
3163,45,45
3164,16,16
3165,48,48
3166,37,37
3167,33,33
3168,21,21
3169,69,69
3170,12,12
3171,0,0
3172,19,19
3173,16,16
3174,0,0
3175,13,13
3176,0,0
3177,3,3
3178,9,9
3179,0,0
3180,24,24
3181,33,33
3182,0,0
3183,11,11
3184,20,20
3185,0,0
3186,4,4
3187,0,0
3188,55,55
3189,0,0
3190,19,19
3191,0,0
3192,0,0
3193,0,0
3194,4,4
3195,12,12
3196,9,9
3197,33,33
3198,0,0
3199,11,11
3200,14,14
3201,32,32
3202,18,18
3203,13,13
3204,12,12
3205,0,0
3206,2,2
3207,9,9
3208,0,0
3209,9,9
3210,0,0
3211,0,0
3212,0,0
3213,31,31
3214,30,30
3215,11,11
3216,11,11
3217,7,7
3218,0,0
3219,0,0
3220,7,7
3221,11,11
3222,5,5
3223,29,29
3224,15,15
3225,12,12
3226,0,0
3227,0,0
3228,1,1
3229,0,0
3230,7,7
3231,12,12
3232,0,0
3233,41,41
3234,27,27
3235,26,26
3236,9,9
3237,5,5
3238,0,0
3239,12,12
3240,0,0
3241,15,15
3242,0,0
3243,11,11
3244,0,0
3245,0,0
3246,0,0
3247,19,19
3248,0,0
3249,7,7
3250,2,2
3251,5,5
3252,1,1
3253,0,0
3254,0,0
3255,36,36
3256,0,0
3257,3,3
3258,0,0
3259,0,0
3260,0,0
3261,0,0
3262,18,18
3263,25,25
3264,18,18
3265,9,9
3266,5,5
3267,0,0
3268,5,5
3269,9,9
3270,33,33
3271,52,52
3272,0,0
3273,0,0
3274,2,2
3275,0,0
3276,5,5
3277,0,0
3278,11,11
3279,10,10
3280,0,0
3281,3,3
3282,0,0
3283,5,5
3284,29,29
3285,5,5
3286,6,6
3287,0,0
3288,26,26
3289,0,0
3290,2,2
3291,17,17
3292,12,12
3293,0,0
3294,0,0
3295,34,34
3296,20,20
3297,0,0
3298,14,14
3299,1,1
3300,0,0
3301,0,0
3302,0,0
3303,0,0
3304,9,9
3305,17,17
3306,21,21
3307,2,2
3308,1,1
3309,18,18
3310,20,20
3311,24,24
3312,0,0
3313,0,0
3314,0,0
3315,14,14
3316,18,18
3317,0,0
3318,5,5
3319,16,16
3320,0,0
3321,0,0
3322,0,0
3323,6,6
3324,0,0
3325,7,7
3326,0,0
3327,7,7
3328,1,1
3329,1,1
3330,0,0
3331,0,0
3332,8,8
3333,3,3
3334,0,0
3335,6,6
3336,9,9
3337,10,10
3338,8,8
3339,11,11
3340,1,1
3341,2,2
3342,8,8
3343,0,0
3344,0,0
3345,0,0
3346,10,10
3347,18,18
3348,6,6
3349,2,2
3350,15,15
3351,0,0
3352,7,7
3353,4,4
3354,39,39
3355,7,7
3356,0,0
3357,8,8
3358,9,9
3359,9,9
3360,8,8
3361,0,0
3362,0,0
3363,0,0
3364,0,0
3365,1,1
3366,0,0
3367,10,10
3368,0,0
3369,8,8
3370,6,6
3371,4,4
3372,23,23
3373,9,9
3374,4,4
3375,29,29
3376,0,0
3377,0,0
3378,21,21
3379,4,4
3380,7,7
3381,11,11
3382,6,6
3383,18,18
3384,5,5
3385,0,0
3386,0,0
3387,0,0
3388,2,2
3389,0,0
3390,11,11
3391,6,6
3392,36,36
3393,0,0
3394,0,0
3395,0,0
3396,15,15
3397,9,9
3398,0,0
3399,4,4
3400,5,5
3401,8,8
3402,4,4
3403,11,11
3404,5,5
3405,5,5
3406,5,5
3407,12,12
3408,26,26
3409,7,7
3410,8,8
3411,1,1
3412,0,0
3413,6,6
3414,4,4
3415,16,16
3416,37,37
3417,9,9
3418,3,3
3419,18,18
3420,7,7
3421,5,5
3422,0,0
3423,23,23
3424,24,24
3425,6,6
3426,30,30
3427,12,12
3428,4,4
3429,9,9
3430,6,6
3431,6,6
3432,5,5
3433,3,3
3434,0,0
3435,6,6
3436,10,10
3437,6,6
3438,5,5
3439,22,22
3440,11,11
3441,7,7
3442,8,8
3443,5,5
3444,6,6
3445,0,0
3446,7,7
3447,11,11
3448,12,12
3449,2,2
3450,0,0
3451,4,4
3452,11,11
3453,9,9
3454,0,0
3455,0,0
3456,23,23
3457,34,34
3458,9,9
3459,5,5
3460,8,8
3461,10,10
3462,2,2
3463,12,12
3464,3,3
3465,5,5
3466,10,10
3467,0,0
3468,5,5
3469,6,6
3470,8,8
3471,9,9
3472,2,2
3473,17,17
3474,16,16
3475,1,1
3476,0,0
3477,0,0
3478,21,21
3479,11,11
3480,1,1
3481,13,13
3482,7,7
3483,9,9
3484,17,17
3485,6,6
3486,8,8
3487,0,0
3488,9,9
3489,0,0
3490,8,8
3491,10,10
3492,8,8
3493,7,7
3494,6,6
3495,12,12
3496,11,11
3497,9,9
3498,5,5
3499,2,2
3500,5,5
3501,11,11
3502,12,12
3503,6,6
3504,5,5
3505,0,0
3506,11,11
3507,5,5
3508,17,17
3509,13,13
3510,19,19
3511,0,0
3512,7,7
3513,8,8
3514,0,0
3515,7,7
3516,2,2
3517,5,5
3518,43,43
3519,6,6
3520,7,7
3521,12,12
3522,2,2
3523,9,9
3524,11,11
3525,5,5
3526,8,8
3527,8,8
3528,13,13
3529,9,9
3530,10,10
3531,2,2
3532,48,48
3533,4,4
3534,0,0
3535,0,0
3536,8,8
3537,0,0
3538,5,5
3539,0,0
3540,5,5
3541,4,4
3542,0,0
3543,16,16
3544,20,20
3545,3,3
3546,11,11
3547,5,5
3548,11,11
3549,10,10
3550,0,0
3551,2,2
3552,1,1
3553,5,5
3554,8,8
3555,18,18
3556,14,14
3557,7,7
3558,0,0
3559,0,0
3560,3,3
3561,10,10
3562,4,4
3563,6,6
3564,6,6
3565,2,2
3566,5,5
3567,9,9
3568,18,18
3569,2,2
3570,5,5
3571,10,10
3572,21,21
3573,4,4
3574,15,15
3575,6,6
3576,6,6
3577,8,8
3578,0,0
3579,5,5
3580,5,5
3581,6,6
3582,5,5
3583,5,5
3584,5,5
3585,6,6
3586,0,0
3587,5,5
3588,18,18
3589,16,16
3590,1,1
3591,6,6
3592,7,7
3593,1,1
3594,6,6
3595,5,5
3596,5,5
3597,8,8
3598,0,0
3599,0,0
3600,0,0
3601,1,1
3602,22,22
3603,10,10
3604,5,5
3605,0,0
3606,5,5
3607,0,0
3608,31,31
3609,0,0
3610,10,10
3611,24,24
3612,12,12
3613,10,10
3614,19,19
3615,1,1
3616,10,10
3617,1,1
3618,11,11
3619,6,6
3620,5,5
3621,51,51
3622,11,11
3623,17,17
3624,17,17
3625,12,12
3626,23,23
3627,2,2
3628,0,0
3629,6,6
3630,0,0
3631,7,7
3632,19,19
3633,0,0
3634,5,5
3635,0,0
3636,2,2
3637,13,13
3638,0,0
3639,40,40
3640,26,26
3641,1,1
3642,9,9
3643,25,25
3644,11,11
3645,26,26
3646,6,6
3647,20,20
3648,5,5
3649,1,1
3650,5,5
3651,13,13
3652,29,29
3653,4,4
3654,7,7
3655,0,0
3656,4,4
3657,35,35
3658,29,29
3659,2,2
3660,22,22
3661,11,11
3662,0,0
3663,3,3
3664,11,11
3665,21,21
3666,13,13
3667,10,10
3668,6,6
3669,28,28
3670,0,0
3671,5,5
3672,6,6
3673,0,0
3674,22,22
3675,16,16
3676,0,0
3677,16,16
3678,0,0
3679,0,0
3680,45,45
3681,14,14
3682,17,17
3683,21,21
3684,20,20
3685,27,27
3686,5,5
3687,11,11
3688,0,0
3689,42,42
3690,0,0
3691,11,11
3692,19,19
3693,2,2
3694,2,2
3695,0,0
3696,13,13
3697,1,1
3698,11,11
3699,1,1
3700,14,14
3701,0,0
3702,35,35
3703,0,0
3704,0,0
3705,13,13
3706,14,14
3707,15,15
3708,0,0
3709,0,0
3710,0,0
3711,0,0
3712,1,1
3713,7,7
3714,7,7
3715,11,11
3716,27,27
3717,14,14
3718,12,12
3719,0,0
3720,1,1
3721,14,14
3722,8,8
3723,10,10
3724,0,0
3725,5,5
3726,27,27
3727,16,16
3728,4,4
3729,18,18
3730,0,0
3731,39,39
3732,0,0
3733,27,27
3734,52,52
3735,13,13
3736,12,12
3737,10,10
3738,11,11
3739,18,18
3740,33,33
3741,65,65
3742,3,3
3743,9,9
3744,22,22
3745,13,13
3746,2,2
3747,9,9
3748,16,16
3749,10,10
3750,0,0
3751,36,36
3752,10,10
3753,0,0
3754,10,10
3755,0,0
3756,11,11
3757,25,25
3758,6,6
3759,3,3
3760,4,4
3761,2,2
3762,12,12
3763,0,0
3764,0,0
3765,13,13
3766,19,19
3767,5,5
3768,0,0
3769,39,39
3770,0,0
3771,0,0
3772,8,8
3773,23,23
3774,34,34
3775,6,6
3776,22,22
3777,41,41
3778,13,13
3779,8,8
3780,0,0
3781,10,10
3782,30,30
3783,3,3
3784,11,11
3785,1,1
3786,0,0
3787,41,41
3788,0,0
3789,4,4
3790,4,4
3791,0,0
3792,14,14
3793,3,3
3794,3,3
3795,0,0
3796,29,29
3797,9,9
3798,0,0
3799,0,0
3800,2,2
3801,13,13
3802,6,6
3803,0,0
3804,11,11
3805,0,0
3806,14,14
3807,0,0
3808,0,0
3809,6,6
3810,10,10
3811,0,0
3812,1,1
3813,13,13
3814,10,10
3815,3,3
3816,9,9
3817,10,10
3818,1,1
3819,0,0
3820,21,21
3821,0,0
3822,7,7
3823,20,20
3824,0,0
3825,1,1
3826,37,37
3827,14,14
3828,0,0
3829,10,10
3830,20,20
3831,15,15
3832,2,2
3833,5,5
3834,0,0
3835,0,0
3836,8,8
3837,13,13
3838,14,14
3839,9,9
3840,0,0
3841,0,0
3842,0,0
3843,10,10
3844,48,48
3845,0,0
3846,7,7
3847,3,3
3848,19,19
3849,0,0
3850,0,0
3851,18,18
3852,0,0
3853,17,17
3854,1,1
3855,4,4
3856,13,13
3857,0,0
3858,16,16
3859,7,7
3860,0,0
3861,4,4
3862,11,11
3863,2,2
3864,0,0
3865,20,20
3866,1,1
3867,3,3
3868,16,16
3869,3,3
3870,1,1
3871,5,5
3872,4,4
3873,5,5
3874,6,6
3875,11,11
3876,6,6
3877,0,0
3878,5,5
3879,15,15
3880,10,10
3881,8,8
3882,11,11
3883,7,7
3884,0,0
3885,12,12
3886,11,11
3887,7,7
3888,2,2
3889,20,20
3890,0,0
3891,0,0
3892,0,0
3893,8,8
3894,9,9
3895,13,13
3896,1,1
3897,28,28
3898,8,8
3899,18,18
3900,12,12
3901,8,8
3902,2,2
3903,17,17
3904,7,7
3905,6,6
3906,5,5
3907,7,7
3908,15,15
3909,20,20
3910,2,2
3911,7,7
3912,0,0
3913,33,33
3914,7,7
3915,0,0
3916,11,11
3917,27,27
3918,0,0
3919,1,1
3920,11,11
3921,27,27
3922,7,7
3923,4,4
3924,26,26
3925,3,3
3926,3,3
3927,0,0
3928,6,6
3929,0,0
3930,0,0
3931,30,30
3932,5,5
3933,0,0
3934,6,6
3935,0,0
3936,0,0
3937,0,0
3938,20,20
3939,24,24
3940,10,10
3941,9,9
3942,9,9
3943,0,0
3944,9,9
3945,17,17
3946,26,26
3947,6,6
3948,0,0
3949,17,17
3950,6,6
3951,13,13
3952,0,0
3953,8,8
3954,0,0
3955,0,0
3956,0,0
3957,0,0
3958,0,0
3959,4,4
3960,22,22
3961,36,36
3962,0,0
3963,2,2
3964,9,9
3965,4,4
3966,19,19
3967,8,8
3968,16,16
3969,0,0
3970,4,4
3971,0,0
3972,12,12
3973,0,0
3974,8,8
3975,0,0
3976,10,10
3977,0,0
3978,4,4
3979,5,5
3980,0,0
3981,3,3
3982,3,3
3983,12,12
3984,12,12
3985,0,0
3986,17,17
3987,18,18
3988,3,3
3989,13,13
3990,8,8
3991,0,0
3992,0,0
3993,21,21
3994,27,27
3995,0,0
3996,3,3
3997,0,0
3998,0,0
3999,0,0
