id,good,bad
2140,11,11
2141,5,5
2142,31,31
2143,15,15
2144,9,9
2145,0,0
2146,8,8
2147,14,14
2148,32,32
2149,6,6
2150,4,4
2151,6,6
2152,12,12
2153,7,7
2154,5,5
2155,19,19
2156,1,1
2157,6,6
2158,8,8
2159,6,6
2160,33,33
2161,13,13
2162,11,11
2163,0,0
2164,6,6
2165,1,1
2166,6,6
2167,0,0
2168,8,8
2169,0,0
2170,0,0
2171,55,55
2172,0,0
2173,2,2
2174,5,5
2175,0,0
2176,3,3
2177,19,19
2178,0,0
2179,3,3
2180,48,48
2181,0,0
2182,1,1
2183,5,5
2184,0,0
2185,6,6
2186,7,7
2187,0,0
2188,53,53
2189,0,0
2190,0,0
2191,2,2
2192,6,6
2193,11,11
2194,0,0
2195,6,6
2196,23,23
2197,0,0
2198,0,0
2199,23,23
2200,0,0
2201,11,11
2202,0,0
2203,0,0
2204,0,0
2205,0,0
2206,13,13
2207,0,0
2208,48,48
2209,0,0
2210,12,12
2211,19,19
2212,3,3
2213,31,31
2214,0,0
2215,15,15
2216,0,0
2217,0,0
2218,17,17
2219,0,0
2220,0,0
2221,9,9
2222,0,0
2223,0,0
2224,8,8
2225,0,0
2226,6,6
2227,4,4
2228,0,0
2229,2,2
2230,0,0
2231,0,0
2232,8,8
2233,0,0
2234,0,0
2235,0,0
2236,32,32
2237,4,4
2238,0,0
2239,0,0
2240,0,0
2241,6,6
2242,0,0
2243,0,0
2244,20,20
2245,4,4
2246,6,6
2247,29,29
2248,16,16
2249,39,39
2250,0,0
2251,0,0
2252,0,0
2253,0,0
2254,16,16
2255,14,14
2256,5,5
2257,20,20
2258,0,0
2259,0,0
2260,2,2
2261,35,35
2262,25,25
2263,15,15
2264,0,0
2265,0,0
2266,36,36
2267,6,6
2268,20,20
2269,48,48
2270,5,5
2271,0,0
2272,8,8
2273,12,12
2274,0,0
2275,10,10
2276,28,28
2277,0,0
2278,0,0
2279,0,0
2280,0,0
2281,13,13
2282,0,0
2283,13,13
2284,0,0
2285,13,13
2286,0,0
2287,22,22
2288,6,6
2289,0,0
2290,0,0
2291,0,0
2292,13,13
2293,17,17
2294,10,10
2295,0,0
2296,8,8
2297,0,0
2298,0,0
2299,6,6
2300,0,0
2301,2,2
2302,47,47
2303,0,0
2304,0,0
2305,13,13
2306,8,8
2307,0,0
2308,8,8
2309,28,28
2310,37,37
2311,10,10
2312,46,46
2313,59,59
2314,20,20
2315,34,34
2316,50,50
2317,3,3
2318,16,16
2319,0,0
2320,7,7
2321,0,0
2322,7,7
2323,15,15
2324,29,29
2325,0,0
2326,0,0
2327,0,0
2328,0,0
2329,11,11
2330,0,0
2331,16,16
2332,0,0
2333,12,12
2334,13,13
2335,0,0
2336,5,5
2337,22,22
2338,0,0
2339,21,21
2340,13,13
2341,19,19
2342,15,15
2343,0,0
2344,0,0
2345,30,30
2346,6,6
2347,0,0
2348,11,11
2349,20,20
2350,60,60
2351,0,0
2352,0,0
2353,38,38
2354,4,4
2355,0,0
2356,10,10
2357,73,73
2358,0,0
2359,1,1
2360,8,8
2361,0,0
2362,8,8
2363,18,18
2364,0,0
2365,0,0
2366,0,0
2367,0,0
2368,0,0
2369,19,19
2370,15,15
2371,0,0
2372,6,6
2373,167,167
2374,13,13
2375,12,12
2376,8,8
2377,0,0
2378,0,0
2379,0,0
2380,0,0
2381,11,11
2382,0,0
2383,4,4
2384,2,2
2385,30,30
2386,8,8
2387,8,8
2388,13,13
2389,4,4
2390,6,6
2391,0,0
2392,27,27
2393,18,18
2394,17,17
2395,0,0
2396,19,19
2397,0,0
2398,0,0
2399,44,44
2400,0,0
2401,65,65
2402,48,48
2403,0,0
2404,30,30
2405,41,41
2406,18,18
2407,0,0
2408,40,40
2409,0,0
2410,0,0
2411,129,129
2412,0,0
2413,26,26
2414,112,112
2415,73,73
2416,14,14
2417,0,0
2418,26,26
2419,22,22
2420,0,0
2421,0,0
2422,0,0
2423,45,45
2424,37,37
2425,0,0
2426,100,100
2427,0,0
2428,38,38
2429,14,14
2430,0,0
2431,0,0
2432,33,33
2433,0,0
2434,0,0
2435,20,20
2436,0,0
2437,46,46
2438,33,33
2439,0,0
2440,0,0
2441,27,27
2442,44,44
2443,0,0
2444,57,57
2445,0,0
2446,0,0
2447,30,30
2448,0,0
2449,90,90
2450,0,0
2451,12,12
2452,75,75
2453,0,0
2454,43,43
2455,14,14
2456,0,0
2457,0,0
2458,37,37
2459,2,2
2460,0,0
2461,42,42
2462,0,0
2463,0,0
2464,0,0
2465,9,9
2466,32,32
2467,0,0
2468,0,0
2469,0,0
2470,0,0
2471,67,67
2472,24,24
2473,59,59
2474,1,1
2475,0,0
2476,86,86
2477,0,0
2478,0,0
2479,0,0
2480,14,14
2481,26,26
2482,46,46
2483,0,0
2484,55,55
2485,0,0
2486,0,0
2487,0,0
2488,18,18
2489,4,4
2490,0,0
2491,0,0
2492,0,0
2493,0,0
2494,102,102
2495,70,70
2496,67,67
2497,90,90
2498,29,29
2499,64,64
2500,40,40
2501,17,17
2502,1,1
2503,27,27
2504,44,44
2505,50,50
2506,8,8
2507,29,29
2508,25,25
2509,0,0
2510,73,73
2511,0,0
2512,35,35
2513,0,0
2514,0,0
2515,13,13
2516,0,0
2517,35,35
2518,16,16
2519,69,69
2520,10,10
2521,39,39
2522,0,0
2523,29,29
2524,0,0
2525,135,135
2526,29,29
2527,0,0
2528,0,0
2529,67,67
2530,33,33
2531,37,37
2532,10,10
2533,47,47
2534,20,20
2535,73,73
2536,0,0
2537,0,0
2538,26,26
2539,25,25
2540,0,0
2541,13,13
2542,25,25
2543,0,0
2544,37,37
2545,0,0
2546,14,14
2547,45,45
2548,0,0
2549,0,0
2550,0,0
2551,0,0
2552,32,32
2553,0,0
2554,0,0
2555,0,0
2556,0,0
2557,0,0
2558,0,0
2559,0,0
2560,0,0
2561,0,0
2562,0,0
2563,59,59
2564,0,0
2565,24,24
2566,0,0
2567,0,0
2568,0,0
2569,0,0
2570,44,44
2571,0,0
2572,0,0
2573,0,0
2574,12,12
2575,0,0
2576,0,0
2577,0,0
2578,31,31
2579,0,0
2580,16,16
2581,141,141
2582,0,0
2583,0,0
2584,40,40
2585,57,57
2586,0,0
2587,37,37
2588,27,27
2589,20,20
2590,6,6
2591,21,21
2592,116,116
2593,27,27
2594,0,0
2595,30,30
2596,0,0
2597,0,0
2598,16,16
2599,0,0
2600,26,26
2601,0,0
2602,14,14
2603,0,0
2604,0,0
2605,9,9
2606,0,0
2607,5,5
2608,25,25
2609,4,4
2610,8,8
2611,6,6
2612,0,0
2613,0,0
2614,0,0
2615,0,0
2616,0,0
2617,0,0
2618,3,3
2619,86,86
2620,0,0
2621,10,10
2622,3,3
2623,33,33
2624,0,0
2625,14,14
2626,7,7
2627,0,0
2628,0,0
2629,0,0
2630,0,0
2631,0,0
2632,57,57
2633,0,0
2634,11,11
2635,0,0
2636,23,23
2637,0,0
2638,24,24
2639,4,4
2640,0,0
2641,21,21
2642,19,19
2643,2,2
2644,8,8
2645,0,0
2646,0,0
2647,71,71
2648,0,0
2649,21,21
2650,0,0
2651,0,0
2652,12,12
2653,1,1
2654,43,43
2655,16,16
2656,6,6
2657,0,0
2658,16,16
2659,46,46
2660,5,5
2661,4,4
2662,0,0
2663,0,0
2664,20,20
2665,4,4
2666,0,0
2667,0,0
2668,71,71
2669,0,0
2670,3,3
2671,0,0
2672,0,0
2673,15,15
2674,1,1
2675,49,49
2676,0,0
2677,11,11
2678,23,23
2679,0,0
2680,2,2
2681,7,7
2682,0,0
2683,0,0
2684,34,34
2685,7,7
2686,36,36
2687,11,11
2688,11,11
2689,26,26
2690,0,0
2691,11,11
2692,0,0
2693,0,0
2694,0,0
2695,21,21
2696,33,33
2697,5,5
2698,0,0
2699,27,27
2700,0,0
2701,0,0
2702,13,13
2703,0,0
2704,29,29
2705,30,30
2706,0,0
2707,7,7
2708,9,9
2709,12,12
2710,3,3
2711,0,0
2712,20,20
2713,6,6
2714,3,3
2715,11,11
2716,0,0
2717,13,13
2718,0,0
2719,3,3
2720,0,0
2721,91,91
2722,0,0
2723,28,28
2724,0,0
2725,51,51
2726,0,0
2727,59,59
2728,0,0
2729,25,25
2730,11,11
2731,0,0
2732,0,0
2733,17,17
2734,19,19
2735,12,12
2736,76,76
2737,0,0
2738,11,11
2739,16,16
2740,6,6
2741,23,23
2742,47,47
2743,18,18
2744,0,0
2745,0,0
2746,35,35
2747,3,3
2748,90,90
2749,107,107
2750,11,11
2751,0,0
2752,0,0
2753,0,0
2754,22,22
2755,6,6
2756,27,27
2757,0,0
2758,8,8
2759,0,0
2760,0,0
2761,0,0
2762,0,0
2763,19,19
2764,0,0
2765,15,15
2766,24,24
2767,0,0
2768,0,0
2769,42,42
2770,0,0
2771,0,0
2772,0,0
2773,0,0
2774,0,0
2775,17,17
2776,0,0
2777,11,11
2778,10,10
2779,0,0
2780,4,4
2781,0,0
2782,0,0
2783,15,15
2784,0,0
2785,4,4
2786,0,0
2787,1,1
2788,0,0
2789,17,17
2790,68,68
2791,0,0
2792,0,0
2793,9,9
2794,32,32
2795,21,21
2796,14,14
2797,0,0
2798,0,0
2799,22,22
2800,0,0
2801,8,8
2802,0,0
2803,22,22
2804,22,22
2805,0,0
2806,0,0
2807,1,1
2808,9,9
2809,19,19
2810,17,17
2811,7,7
2812,0,0
2813,2,2
2814,16,16
2815,8,8
2816,22,22
2817,35,35
2818,23,23
2819,28,28
2820,33,33
2821,0,0
2822,0,0
2823,143,143
2824,4,4
2825,0,0
2826,0,0
2827,32,32
2828,0,0
2829,8,8
2830,0,0
2831,9,9
2832,7,7
2833,11,11
2834,0,0
2835,0,0
2836,0,0
2837,0,0
2838,0,0
2839,0,0
2840,13,13
2841,9,9
2842,0,0
2843,4,4
2844,4,4
2845,135,135
2846,22,22
2847,9,9
2848,0,0
2849,54,54
2850,57,57
2851,0,0
2852,0,0
2853,1,1
2854,20,20
2855,5,5
2856,12,12
2857,5,5
2858,37,37
2859,16,16
2860,1,1
2861,0,0
2862,0,0
2863,4,4
2864,59,59
2865,4,4
2866,11,11
2867,1,1
2868,3,3
2869,14,14
2870,27,27
2871,4,4
2872,0,0
2873,19,19
2874,69,69
2875,87,87
2876,9,9
2877,16,16
2878,77,77
2879,12,12
2880,3,3
2881,4,4
2882,8,8
2883,43,43
2884,52,52
2885,0,0
2886,8,8
2887,5,5
2888,18,18
2889,125,125
2890,37,37
2891,5,5
2892,4,4
2893,5,5
2894,0,0
2895,41,41
2896,68,68
2897,4,4
2898,0,0
2899,4,4
2900,0,0
2901,0,0
2902,18,18
2903,0,0
2904,16,16
2905,3,3
2906,0,0
2907,0,0
2908,18,18
2909,23,23
2910,10,10
2911,0,0
2912,0,0
2913,18,18
2914,14,14
2915,4,4
2916,0,0
2917,0,0
2918,67,67
2919,9,9
2920,13,13
2921,69,69
2922,2,2
2923,10,10
2924,0,0
2925,5,5
2926,0,0
2927,11,11
2928,3,3
2929,0,0
2930,0,0
2931,0,0
2932,1,1
2933,7,7
2934,9,9
2935,14,14
2936,0,0
2937,0,0
2938,0,0
2939,0,0
2940,111,111
2941,0,0
2942,6,6
2943,4,4
2944,55,55
2945,1,1
2946,0,0
2947,4,4
2948,82,82
2949,27,27
2950,54,54
2951,0,0
2952,25,25
2953,73,73
2954,4,4
2955,0,0
2956,2,2
2957,0,0
2958,0,0
2959,0,0
2960,0,0
2961,0,0
2962,0,0
2963,4,4
2964,8,8
2965,36,36
2966,4,4
2967,3,3
2968,5,5
2969,9,9
2970,0,0
2971,4,4
2972,7,7
2973,0,0
2974,0,0
2975,33,33
2976,79,79
2977,4,4
2978,47,47
2979,4,4
2980,3,3
2981,22,22
2982,0,0
2983,25,25
2984,4,4
2985,7,7
2986,11,11
2987,96,96
2988,0,0
2989,8,8
2990,0,0
2991,4,4
2992,19,19
2993,18,18
2994,4,4
2995,114,114
2996,7,7
2997,0,0
2998,9,9
2999,4,4
3000,0,0
3001,116,116
3002,0,0
3003,0,0
3004,0,0
3005,0,0
3006,14,14
3007,0,0
3008,0,0
3009,23,23
3010,20,20
3011,17,17
3012,0,0
3013,6,6
3014,66,66
3015,0,0
3016,0,0
3017,20,20
3018,20,20
3019,57,57
3020,0,0
3021,19,19
3022,0,0
3023,0,0
3024,0,0
3025,82,82
3026,0,0
3027,0,0
3028,25,25
3029,6,6
3030,0,0
3031,60,60
3032,38,38
3033,0,0
3034,25,25
3035,34,34
3036,47,47
3037,0,0
3038,81,81
3039,0,0
3040,55,55
3041,0,0
3042,0,0
3043,19,19
3044,0,0
3045,5,5
3046,0,0
3047,24,24
3048,0,0
3049,0,0
3050,40,40
3051,8,8
3052,129,129
3053,13,13
3054,19,19
3055,12,12
3056,0,0
3057,0,0
3058,0,0
3059,33,33
3060,0,0
3061,63,63
3062,0,0
3063,35,35
3064,0,0
3065,111,111
3066,32,32
3067,0,0
3068,0,0
3069,41,41
3070,0,0
3071,17,17
3072,0,0
3073,90,90
3074,0,0
3075,0,0
3076,0,0
3077,0,0
3078,0,0
3079,0,0
3080,0,0
3081,23,23
3082,0,0
3083,47,47
3084,34,34
3085,0,0
3086,0,0
3087,56,56
3088,98,98
3089,9,9
3090,0,0
3091,1,1
3092,0,0
3093,8,8
3094,85,85
3095,31,31
3096,0,0
3097,0,0
3098,0,0
3099,0,0
3100,0,0
3101,0,0
3102,0,0
3103,0,0
3104,0,0
3105,0,0
3106,0,0
3107,121,121
3108,29,29
3109,0,0
3110,3,3
3111,2,2
3112,0,0
3113,0,0
3114,18,18
3115,0,0
3116,58,58
3117,4,4
3118,0,0
3119,0,0
3120,52,52
3121,0,0
3122,83,83
3123,21,21
3124,7,7
3125,21,21
3126,0,0
3127,0,0
3128,0,0
3129,0,0
3130,92,92
3131,0,0
3132,0,0
3133,0,0
3134,0,0
3135,0,0
3136,0,0
3137,51,51
3138,3,3
3139,0,0
3140,44,44
3141,0,0
3142,18,18
3143,0,0
3144,47,47
3145,75,75
3146,0,0
3147,0,0
3148,0,0
3149,0,0
3150,0,0
3151,101,101
3152,0,0
3153,0,0
3154,22,22
3155,0,0
3156,0,0
3157,6,6
3158,0,0
3159,16,16
3160,5,5
3161,0,0
3162,0,0
3163,110,110
3164,89,89
3165,87,87
3166,65,65
3167,45,45
3168,69,69
3169,105,105
3170,0,0
3171,0,0
3172,34,34
3173,11,11
3174,21,21
3175,33,33
3176,0,0
3177,0,0
3178,0,0
3179,0,0
3180,0,0
3181,129,129
3182,0,0
3183,5,5
3184,12,12
3185,0,0
3186,22,22
3187,0,0
3188,103,103
3189,0,0
3190,0,0
3191,0,0
3192,0,0
3193,0,0
3194,94,94
3195,23,23
3196,0,0
3197,43,43
3198,0,0
3199,0,0
3200,47,47
3201,65,65
3202,4,4
3203,0,0
3204,33,33
3205,0,0
3206,0,0
3207,15,15
3208,0,0
3209,0,0
3210,0,0
3211,0,0
3212,33,33
3213,10,10
3214,79,79
3215,0,0
3216,4,4
3217,6,6
3218,0,0
3219,0,0
3220,8,8
3221,12,12
3222,46,46
3223,104,104
3224,21,21
3225,14,14
3226,0,0
3227,0,0
3228,0,0
3229,0,0
3230,0,0
3231,32,32
3232,0,0
3233,40,40
3234,29,29
3235,48,48
3236,6,6
3237,0,0
3238,0,0
3239,0,0
3240,0,0
3241,6,6
3242,0,0
3243,32,32
3244,0,0
3245,37,37
3246,0,0
3247,0,0
3248,3,3
3249,8,8
3250,0,0
3251,13,13
3252,0,0
3253,0,0
3254,0,0
3255,71,71
3256,0,0
3257,0,0
3258,0,0
3259,0,0
3260,0,0
3261,31,31
3262,20,20
3263,14,14
3264,34,34
3265,8,8
3266,9,9
3267,86,86
3268,0,0
3269,17,17
3270,102,102
3271,90,90
3272,0,0
3273,0,0
3274,0,0
3275,0,0
3276,0,0
3277,0,0
3278,41,41
3279,0,0
3280,0,0
3281,0,0
3282,0,0
3283,2,2
3284,48,48
3285,4,4
3286,0,0
3287,0,0
3288,27,27
3289,0,0
3290,0,0
3291,42,42
3292,13,13
3293,0,0
3294,49,49
3295,41,41
3296,19,19
3297,0,0
3298,17,17
3299,0,0
3300,0,0
3301,0,0
3302,0,0
3303,0,0
3304,0,0
3305,2,2
3306,12,12
3307,0,0
3308,1,1
3309,6,6
3310,11,11
3311,61,61
3312,0,0
3313,0,0
3314,0,0
3315,13,13
3316,8,8
3317,0,0
3318,19,19
3319,13,13
3320,0,0
3321,0,0
3322,8,8
3323,0,0
3324,0,0
3325,21,21
3326,0,0
3327,12,12
3328,0,0
3329,0,0
3330,0,0
3331,0,0
3332,0,0
3333,5,5
3334,0,0
3335,1,1
3336,4,4
3337,3,3
3338,0,0
3339,12,12
3340,10,10
3341,13,13
3342,0,0
3343,0,0
3344,0,0
3345,0,0
3346,17,17
3347,51,51
3348,3,3
3349,0,0
3350,35,35
3351,0,0
3352,0,0
3353,0,0
3354,97,97
3355,5,5
3356,0,0
3357,20,20
3358,0,0
3359,56,56
3360,4,4
3361,0,0
3362,0,0
3363,0,0
3364,0,0
3365,0,0
3366,0,0
3367,17,17
3368,0,0
3369,19,19
3370,0,0
3371,0,0
3372,23,23
3373,5,5
3374,13,13
3375,0,0
3376,0,0
3377,0,0
3378,26,26
3379,10,10
3380,1,1
3381,4,4
3382,7,7
3383,43,43
3384,0,0
3385,0,0
3386,0,0
3387,0,0
3388,0,0
3389,0,0
3390,3,3
3391,0,0
3392,19,19
3393,0,0
3394,36,36
3395,0,0
3396,28,28
3397,0,0
3398,0,0
3399,0,0
3400,5,5
3401,0,0
3402,23,23
3403,18,18
3404,7,7
3405,3,3
3406,5,5
3407,4,4
3408,91,91
3409,4,4
3410,3,3
3411,0,0
3412,0,0
3413,3,3
3414,0,0
3415,23,23
3416,91,91
3417,10,10
3418,7,7
3419,28,28
3420,8,8
3421,5,5
3422,0,0
3423,0,0
3424,32,32
3425,0,0
3426,35,35
3427,5,5
3428,4,4
3429,10,10
3430,0,0
3431,3,3
3432,5,5
3433,0,0
3434,0,0
3435,9,9
3436,9,9
3437,13,13
3438,5,5
3439,40,40
3440,17,17
3441,9,9
3442,12,12
3443,5,5
3444,0,0
3445,3,3
3446,10,10
3447,8,8
3448,24,24
3449,0,0
3450,0,0
3451,1,1
3452,18,18
3453,2,2
3454,0,0
3455,0,0
3456,79,79
3457,48,48
3458,4,4
3459,5,5
3460,3,3
3461,18,18
3462,0,0
3463,0,0
3464,3,3
3465,0,0
3466,0,0
3467,0,0
3468,7,7
3469,0,0
3470,10,10
3471,2,2
3472,0,0
3473,10,10
3474,22,22
3475,4,4
3476,3,3
3477,0,0
3478,0,0
3479,7,7
3480,0,0
3481,0,0
3482,5,5
3483,2,2
3484,18,18
3485,7,7
3486,11,11
3487,0,0
3488,2,2
3489,0,0
3490,5,5
3491,5,5
3492,6,6
3493,7,7
3494,8,8
3495,12,12
3496,9,9
3497,11,11
3498,0,0
3499,0,0
3500,5,5
3501,13,13
3502,18,18
3503,7,7
3504,5,5
3505,0,0
3506,15,15
3507,5,5
3508,7,7
3509,18,18
3510,73,73
3511,3,3
3512,0,0
3513,8,8
3514,0,0
3515,3,3
3516,6,6
3517,5,5
3518,88,88
3519,0,0
3520,0,0
3521,28,28
3522,0,0
3523,11,11
3524,12,12
3525,8,8
3526,11,11
3527,15,15
3528,24,24
3529,10,10
3530,14,14
3531,0,0
3532,55,55
3533,0,0
3534,27,27
3535,0,0
3536,1,1
3537,1,1
3538,0,0
3539,0,0
3540,5,5
3541,0,0
3542,11,11
3543,0,0
3544,7,7
3545,11,11
3546,32,32
3547,3,3
3548,14,14
3549,20,20
3550,0,0
3551,0,0
3552,0,0
3553,5,5
3554,1,1
3555,20,20
3556,0,0
3557,10,10
3558,0,0
3559,0,0
3560,0,0
3561,16,16
3562,2,2
3563,8,8
3564,8,8
3565,0,0
3566,4,4
3567,48,48
3568,0,0
3569,0,0
3570,5,5
3571,4,4
3572,23,23
3573,5,5
3574,22,22
3575,8,8
3576,8,8
3577,8,8
3578,0,0
3579,5,5
3580,5,5
3581,6,6
3582,5,5
3583,6,6
3584,5,5
3585,3,3
3586,0,0
3587,5,5
3588,37,37
3589,5,5
3590,10,10
3591,7,7
3592,11,11
3593,0,0
3594,6,6
3595,5,5
3596,5,5
3597,18,18
3598,23,23
3599,0,0
3600,0,0
3601,0,0
3602,18,18
3603,13,13
3604,5,5
3605,0,0
3606,0,0
3607,0,0
3608,66,66
3609,0,0
3610,4,4
3611,32,32
3612,18,18
3613,24,24
3614,16,16
3615,5,5
3616,17,17
3617,4,4
3618,28,28
3619,7,7
3620,5,5
3621,112,112
3622,12,12
3623,12,12
3624,30,30
3625,24,24
3626,73,73
3627,0,0
3628,0,0
3629,5,5
3630,0,0
3631,18,18
3632,19,19
3633,0,0
3634,0,0
3635,0,0
3636,0,0
3637,0,0
3638,0,0
3639,57,57
3640,41,41
3641,0,0
3642,45,45
3643,42,42
3644,8,8
3645,37,37
3646,29,29
3647,51,51
3648,0,0
3649,0,0
3650,17,17
3651,13,13
3652,41,41
3653,0,0
3654,34,34
3655,0,0
3656,0,0
3657,66,66
3658,39,39
3659,11,11
3660,45,45
3661,32,32
3662,0,0
3663,0,0
3664,0,0
3665,41,41
3666,11,11
3667,0,0
3668,6,6
3669,0,0
3670,0,0
3671,6,6
3672,1,1
3673,8,8
3674,23,23
3675,32,32
3676,0,0
3677,0,0
3678,5,5
3679,0,0
3680,105,105
3681,5,5
3682,10,10
3683,37,37
3684,0,0
3685,0,0
3686,0,0
3687,20,20
3688,0,0
3689,108,108
3690,0,0
3691,21,21
3692,0,0
3693,0,0
3694,0,0
3695,13,13
3696,26,26
3697,0,0
3698,0,0
3699,0,0
3700,4,4
3701,0,0
3702,48,48
3703,0,0
3704,0,0
3705,25,25
3706,18,18
3707,30,30
3708,0,0
3709,0,0
3710,0,0
3711,0,0
3712,0,0
3713,1,1
3714,2,2
3715,15,15
3716,44,44
3717,22,22
3718,0,0
3719,0,0
3720,0,0
3721,0,0
3722,20,20
3723,0,0
3724,0,0
3725,10,10
3726,26,26
3727,0,0
3728,0,0
3729,27,27
3730,0,0
3731,0,0
3732,0,0
3733,69,69
3734,83,83
3735,19,19
3736,24,24
3737,17,17
3738,0,0
3739,23,23
3740,51,51
3741,91,91
3742,15,15
3743,2,2
3744,80,80
3745,38,38
3746,5,5
3747,57,57
3748,72,72
3749,42,42
3750,0,0
3751,72,72
3752,33,33
3753,0,0
3754,28,28
3755,4,4
3756,9,9
3757,70,70
3758,11,11
3759,2,2
3760,0,0
3761,0,0
3762,48,48
3763,0,0
3764,0,0
3765,9,9
3766,21,21
3767,3,3
3768,0,0
3769,87,87
3770,0,0
3771,6,6
3772,9,9
3773,32,32
3774,36,36
3775,0,0
3776,39,39
3777,79,79
3778,11,11
3779,15,15
3780,0,0
3781,16,16
3782,62,62
3783,0,0
3784,9,9
3785,0,0
3786,0,0
3787,32,32
3788,0,0
3789,2,2
3790,4,4
3791,0,0
3792,11,11
3793,7,7
3794,0,0
3795,0,0
3796,39,39
3797,4,4
3798,0,0
3799,0,0
3800,2,2
3801,20,20
3802,0,0
3803,0,0
3804,23,23
3805,0,0
3806,9,9
3807,0,0
3808,0,0
3809,1,1
3810,22,22
3811,0,0
3812,3,3
3813,0,0
3814,2,2
3815,2,2
3816,0,0
3817,59,59
3818,0,0
3819,0,0
3820,26,26
3821,0,0
3822,0,0
3823,51,51
3824,0,0
3825,0,0
3826,75,75
3827,26,26
3828,0,0
3829,0,0
3830,2,2
3831,38,38
3832,3,3
3833,0,0
3834,13,13
3835,0,0
3836,0,0
3837,28,28
3838,0,0
3839,13,13
3840,0,0
3841,0,0
3842,0,0
3843,23,23
3844,80,80
3845,0,0
3846,24,24
3847,0,0
3848,0,0
3849,0,0
3850,0,0
3851,15,15
3852,5,5
3853,31,31
3854,1,1
3855,12,12
3856,7,7
3857,0,0
3858,0,0
3859,7,7
3860,0,0
3861,0,0
3862,22,22
3863,6,6
3864,0,0
3865,0,0
3866,24,24
3867,15,15
3868,33,33
3869,0,0
3870,0,0
3871,0,0
3872,0,0
3873,0,0
3874,12,12
3875,9,9
3876,0,0
3877,0,0
3878,8,8
3879,47,47
3880,0,0
3881,0,0
3882,0,0
3883,6,6
3884,3,3
3885,10,10
3886,16,16
3887,0,0
3888,0,0
3889,72,72
3890,0,0
3891,0,0
3892,4,4
3893,24,24
3894,5,5
3895,3,3
3896,2,2
3897,36,36
3898,29,29
3899,48,48
3900,1,1
3901,10,10
3902,0,0
3903,35,35
3904,8,8
3905,17,17
3906,0,0
3907,17,17
3908,22,22
3909,39,39
3910,15,15
3911,23,23
3912,0,0
3913,83,83
3914,0,0
3915,0,0
3916,0,0
3917,32,32
3918,0,0
3919,2,2
3920,9,9
3921,0,0
3922,0,0
3923,0,0
3924,44,44
3925,0,0
3926,6,6
3927,0,0
3928,17,17
3929,0,0
3930,0,0
3931,42,42
3932,0,0
3933,3,3
3934,10,10
3935,0,0
3936,0,0
3937,0,0
3938,41,41
3939,65,65
3940,20,20
3941,16,16
3942,0,0
3943,0,0
3944,0,0
3945,13,13
3946,36,36
3947,7,7
3948,0,0
3949,23,23
3950,4,4
3951,13,13
3952,0,0
3953,0,0
3954,0,0
3955,0,0
3956,0,0
3957,0,0
3958,0,0
3959,7,7
3960,31,31
3961,26,26
3962,0,0
3963,0,0
3964,43,43
3965,29,29
3966,0,0
3967,6,6
3968,0,0
3969,29,29
3970,13,13
3971,0,0
3972,15,15
3973,0,0
3974,18,18
3975,0,0
3976,10,10
3977,0,0
3978,6,6
3979,0,0
3980,0,0
3981,2,2
3982,65,65
3983,29,29
3984,0,0
3985,0,0
3986,0,0
3987,16,16
3988,0,0
3989,16,16
3990,16,16
3991,0,0
3992,0,0
3993,17,17
3994,100,100
3995,0,0
3996,2,2
3997,2,2
3998,0,0
3999,0,0
